Text,Tag,Col0,Col1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
"2,05,179",B-GT_AMT,,,,,,,,,,,
Amount,O,,,,,,,,,,,
Chargeable,O,,,,,,,,,,,
(,O,,,,,,,,,,,
in,O,,,,,,,,,,,
words,O,,,,,,,,,,,
),O,,,,,,,,,,,
E.,O,,,,,,,,,,,
&,O,,,,,,,,,,,
O.E,O,,,,,,,,,,,
Indian,O,,,,,,,,,,,
Rupees,O,,,,,,,,,,,
Two,O,,,,,,,,,,,
Lakh,O,,,,,,,,,,,
Five,O,,,,,,,,,,,
Thousand,O,,,,,,,,,,,
One,O,,,,,,,,,,,
Hundred,O,,,,,,,,,,,
Seventy,O,,,,,,,,,,,
Nine,O,,,,,,,,,,,
Only,O,,,,,,,,,,,
Company,O,,,,,,,,,,,
's,O,,,,,,,,,,,
Bank,O,,,,,,,,,,,
Details,O,,,,,,,,,,,
Company,O,,,,,,,,,,,
's,O,,,,,,,,,,,
PAN,O,,,,,,,,,,,
:,O,,,,,,,,,,,
ADXPS3921J,O,,,,,,,,,,,
Bank,O,,,,,,,,,,,
Name,O,,,,,,,,,,,
:,O,,,,,,,,,,,
KOTAK,O,,,,,,,,,,,
MAHINDRA,O,,,,,,,,,,,
BANK,O,,,,,,,,,,,
A,O,,,,,,,,,,,
/,O,,,,,,,,,,,
C,O,,,,,,,,,,,
No,O,,,,,,,,,,,
.,O,,,,,,,,,,,
:,O,,,,,,,,,,,
5711312022,O,,,,,,,,,,,
Declaration,O,,,,,,,,,,,
Branch,O,,,,,,,,,,,
&,O,,,,,,,,,,,
IFS,O,,,,,,,,,,,
Code,O,,,,,,,,,,,
:,O,,,,,,,,,,,
Khadki,O,,,,,,,,,,,
&,O,,,,,,,,,,,
KKBK0000727,O,,,,,,,,,,,
I,O,,,,,,,,,,,
/,O,,,,,,,,,,,
We,O,,,,,,,,,,,
hereby,O,,,,,,,,,,,
certify,O,,,,,,,,,,,
that,O,,,,,,,,,,,
my,O,,,,,,,,,,,
/,O,,,,,,,,,,,
our,O,,,,,,,,,,,
registration,O,,,,,,,,,,,
certificate,O,,,,,,,,,,,
under,O,,,,,,,,,,,
the,O,,,,,,,,,,,
GST,O,,,,,,,,,,,
Act-2017,O,,,,,,,,,,,
is,O,,,,,,,,,,,
in,O,,,,,,,,,,,
force,O,,,,,,,,,,,
on,O,,,,,,,,,,,
the,O,,,,,,,,,,,
date,O,,,,,,,,,,,
on,O,,,,,,,,,,,
which,O,,,,,,,,,,,
the,O,,,,,,,,,,,
sale,O,,,,,,,,,,,
of,O,,,,,,,,,,,
the,O,,,,,,,,,,,
for,O,,,,,,,,,,,
SHAH,O,,,,,,,,,,,
MARKETING,O,,,,,,,,,,,
goods,O,,,,,,,,,,,
specified,O,,,,,,,,,,,
in,O,,,,,,,,,,,
this,O,,,,,,,,,,,
Tax,O,,,,,,,,,,,
Invoice,O,,,,,,,,,,,
is,O,,,,,,,,,,,
made,O,,,,,,,,,,,
by,O,,,,,,,,,,,
me,O,,,,,,,,,,,
/,O,,,,,,,,,,,
us,O,,,,,,,,,,,
and,O,,,,,,,,,,,
that,O,,,,,,,,,,,
the,O,,,,,,,,,,,
transactions,O,,,,,,,,,,,
of,O,,,,,,,,,,,
sales,O,,,,,,,,,,,
covered,O,,,,,,,,,,,
by,O,,,,,,,,,,,
this,O,,,,,,,,,,,
Tax,O,,,,,,,,,,,
Invoice,O,,,,,,,,,,,
has,O,,,,,,,,,,,
been,O,,,,,,,,,,,
effected,O,,,,,,,,,,,
by,O,,,,,,,,,,,
sale,O,,,,,,,,,,,
has,O,,,,,,,,,,,
been,O,,,,,,,,,,,
paid,O,,,,,,,,,,,
or,O,,,,,,,,,,,
shall,O,,,,,,,,,,,
be,O,,,,,,,,,,,
paid,O,,,,,,,,,,,
.,O,,,,,,,,,,,
Authorised,O,,,,,,,,,,,
Signatory,O,,,,,,,,,,,
SUBJECT,O,,,,,,,,,,,
TO,O,,,,,,,,,,,
PUNE,O,,,,,,,,,,,
JURISDICTION,O,,,,,,,,,,,
This,O,,,,,,,,,,,
is,O,,,,,,,,,,,
a,O,,,,,,,,,,,
Computer,O,,,,,,,,,,,
Generated,O,,,,,,,,,,,
Invoice,O,,,,,,,,,,,
Shifte,O,,,,,,,,,,,
GST,O,,,,,,,,,,,
INVOICE,O,,,,,,,,,,,
(,O,,,,,,,,,,,
ORIGINAL,O,,,,,,,,,,,
FOR,O,,,,,,,,,,,
RECIPIENT,O,,,,,,,,,,,
),O,,,,,,,,,,,
Dated,B-INV_DL,,,,,,,,,,,
M,O,,,,,,,,,,,
Invoice,B-INV_L,,,,,,,,,,,
No,I-INV_L,,,,,,,,,,,
.,I-INV_L,,,,,,,,,,,
SM/19,B-INV_NO,,,,,,,,,,,
-,I-INV_NO,,,,,,,,,,,
20/008875,I-INV_NO,,,,,,,,,,,
Delivery,O,,,,,,,,,,,
Note,O,,,,,,,,,,,
03-Mar-20,B-INV_DT,,,,,,,,,,,
Mode,O,,,,,,,,,,,
/,O,,,,,,,,,,,
Terms,O,,,,,,,,,,,
of,O,,,,,,,,,,,
Payment,O,,,,,,,,,,,
Supplier,O,,,,,,,,,,,
's,O,,,,,,,,,,,
Ref,O,,,,,,,,,,,
.,O,,,,,,,,,,,
Other,O,,,,,,,,,,,
Reference(s,O,,,,,,,,,,,
),O,,,,,,,,,,,
SHAH,B-SUPP_N,,,,,,,,,,,
MARKETING,I-SUPP_N,,,,,,,,,,,
(,O,,,,,,,,,,,
MANGALWAR,O,,,,,,,,,,,
PETH,O,,,,,,,,,,,
),O,,,,,,,,,,,
Shop,O,,,,,,,,,,,
No.6,O,,,,,,,,,,,
Liyods,O,,,,,,,,,,,
Chamber,O,,,,,,,,,,,
Barne,O,,,,,,,,,,,
Road,O,,,,,,,,,,,
409,O,,,,,,,,,,,
Mangalwar,O,,,,,,,,,,,
Peth,O,,,,,,,,,,,
Pune,O,,,,,,,,,,,
GSTIN,B-GSTL,,,,,,,,,,,
/,I-GSTL,,,,,,,,,,,
UIN,I-GSTL,,,,,,,,,,,
:,O,,,,,,,,,,,
27ADXPS3921J1ZT,B-SUPP_G,,,,,,,,,,,
State,O,,,,,,,,,,,
Name,O,,,,,,,,,,,
:,O,,,,,,,,,,,
Maharashtra,O,,,,,,,,,,,
Code,O,,,,,,,,,,,
:,O,,,,,,,,,,,
27,O,,,,,,,,,,,
Contact,O,,,,,,,,,,,
:,O,,,,,,,,,,,
20,O,,,,,,,,,,,
-,O,,,,,,,,,,,
-,O,,,,,,,,,,,
26052747,O,,,,,,,,,,,
E,O,,,,,,,,,,,
-,O,,,,,,,,,,,
Mail,O,,,,,,,,,,,
:,O,,,,,,,,,,,
shahmarketing4@gmail.com,O,,,,,,,,,,,
Buyer,O,,,,,,,,,,,
SIDDHARTH,B-BUY_N,,,,,,,,,,,
PROPERTIES,I-BUY_N,,,,,,,,,,,
GEETAI,O,,,,,,,,,,,
SANKUL,O,,,,,,,,,,,
2ND,O,,,,,,,,,,,
FLOOR,O,,,,,,,,,,,
PAUD,O,,,,,,,,,,,
ROAD,O,,,,,,,,,,,
NEAR,O,,,,,,,,,,,
RELIANCE,O,,,,,,,,,,,
FRESH,O,,,,,,,,,,,
PUNE,O,,,,,,,,,,,
.,O,,,,,,,,,,,
GSTIN,B-GSTL,,,,,,,,,,,
/,I-GSTL,,,,,,,,,,,
UIN,I-GSTL,,,,,,,,,,,
27AAZFS3607C1ZY,B-BUY_G,,,,,,,,,,,
State,O,,,,,,,,,,,
Name,O,,,,,,,,,,,
Maharashtra,O,,,,,,,,,,,
Code,O,,,,,,,,,,,
:,O,,,,,,,,,,,
27,O,,,,,,,,,,,
Buyer,O,,,,,,,,,,,
's,O,,,,,,,,,,,
Order,O,,,,,,,,,,,
No,O,,,,,,,,,,,
.,O,,,,,,,,,,,
Dated,O,,,,,,,,,,,
Despatch,O,,,,,,,,,,,
Document,O,,,,,,,,,,,
No,O,,,,,,,,,,,
.,O,,,,,,,,,,,
Delivery,O,,,,,,,,,,,
Note,O,,,,,,,,,,,
Date,O,,,,,,,,,,,
Despatched,O,,,,,,,,,,,
through,O,,,,,,,,,,,
Destination,O,,,,,,,,,,,
Terms,O,,,,,,,,,,,
of,O,,,,,,,,,,,
Delivery,O,,,,,,,,,,,
SKYBAY,O,,,,,,,,,,,
Sr,O,,,,,,,,,,,
.,O,,,,,,,,,,,
No.60/1,O,,,,,,,,,,,
Mouze,O,,,,,,,,,,,
Mhalunge,O,,,,,,,,,,,
.,O,,,,,,,,,,,
9552541121/9689921859,O,,,,,,,,,,,
Contaci,O,,,,,,,,,,,
person,O,,,,,,,,,,,
Contaci,O,,,,,,,,,,,
E,O,,,,,,,,,,,
-,O,,,,,,,,,,,
Mail,O,,,,,,,,,,,
Mr.,O,,,,,,,,,,,
Thube,O,,,,,,,,,,,
/,O,,,,,,,,,,,
Mane,O,,,,,,,,,,,
8308824752,O,,,,,,,,,,,
nilesh.mane@saarthigroup.co.in,O,,,,,,,,,,,
SU,O,,,,,,,,,,,
Description,O,,,,,,,,,,,
of,O,,,,,,,,,,,
Goods,O,,,,,,,,,,,
HSN,O,,,,,,,,,,,
/,O,,,,,,,,,,,
SAC,O,,,,,,,,,,,
Quantity,O,,,,,,,,,,,
Rate,O,,,,,,,,,,,
GST,O,,,,,,,,,,,
Rate,O,,,,,,,,,,,
per,O,,,,,,,,,,,
Disc,O,,,,,,,,,,,
.,O,,,,,,,,,,,
%,O,,,,,,,,,,,
Amount,O,,,,,,,,,,,
No,O,,,,,,,,,,,
.,O,,,,,,,,,,,
54,O,,,,,,,,,,,
%,O,,,,,,,,,,,
54,O,,,,,,,,,,,
A,O,,,,,,,,,,,
1,O,,,,,,,,,,,
UPVC,O,,,,,,,,,,,
TESTED,O,,,,,,,,,,,
NON,O,,,,,,,,,,,
NSF,O,,,,,,,,,,,
BALLVALVE,O,,,,,,,,,,,
1,O,,,,,,,,,,,
-,O,,,,,,,,,,,
01-Apr,O,,,,,,,,,,,
"""",O,,,,,,,,,,,
2,O,,,,,,,,,,,
UPVC,O,,,,,,,,,,,
TESTED,O,,,,,,,,,,,
NON,O,,,,,,,,,,,
NSF,O,,,,,,,,,,,
BALLVALVE,O,,,,,,,,,,,
1,O,,,,,,,,,,,
-,O,,,,,,,,,,,
01-Feb,O,,,,,,,,,,,
"""",O,,,,,,,,,,,
3917,O,,,,,,,,,,,
3917,O,,,,,,,,,,,
18,O,,,,,,,,,,,
%,O,,,,,,,,,,,
11,O,,,,,,,,,,,
Nos,O,,,,,,,,,,,
.,O,,,,,,,,,,,
18,O,,,,,,,,,,,
%,O,,,,,,,,,,,
11,O,,,,,,,,,,,
Nos,O,,,,,,,,,,,
.,O,,,,,,,,,,,
256,O,,,,,,,,,,,
Nos,O,,,,,,,,,,,
.,O,,,,,,,,,,,
290,O,,,,,,,,,,,
Nos,O,,,,,,,,,,,
.,O,,,,,,,,,,,
54,O,,,,,,,,,,,
%,O,,,,,,,,,,,
Gst,O,,,,,,,,,,,
Transport,O,,,,,,,,,,,
CGST,O,,,,,,,,,,,
400,O,,,,,,,,,,,
(,O,,,,,,,,,,,
-)0.06,O,,,,,,,,,,,
SGST,O,,,,,,,,,,,
Less,O,,,,,,,,,,,
Round,O,,,,,,,,,,,
Off,O,,,,,,,,,,,
att,O,,,,,,,,,,,
Skybay,O,,,,,,,,,,,
DATE:-,O,,,,,,,,,,,
1313120,O,,,,,,,,,,,
mg,O,,,,,,,,,,,
Snema,O,,,,,,,,,,,
13965,O,,,,,,,,,,,
C.N.,O,,,,,,,,,,,
:,O,,,,,,,,,,,
21784/2,O,,,,,,,,,,,
GRN,O,,,,,,,,,,,
:,O,,,,,,,,,,,
Total,B-GT_AMTL,,,,,,,,,,,
22,O,,,,,,,,,,,
Nos,O,,,,,,,,,,,
"3,732",B-GT_AMT,,,,,,,,,,,
E.,O,,,,,,,,,,,
&,O,,,,,,,,,,,
0,O,,,,,,,,,,,
.,O,,,,,,,,,,,
E,O,,,,,,,,,,,
Amount,O,,,,,,,,,,,
Chargeable,O,,,,,,,,,,,
(,O,,,,,,,,,,,
in,O,,,,,,,,,,,
words,O,,,,,,,,,,,
),O,,,,,,,,,,,
Indian,O,,,,,,,,,,,
Rupees,O,,,,,,,,,,,
Three,O,,,,,,,,,,,
Thousand,O,,,,,,,,,,,
Seven,O,,,,,,,,,,,
Hundred,O,,,,,,,,,,,
Thirty,O,,,,,,,,,,,
Two,O,,,,,,,,,,,
Only,O,,,,,,,,,,,
HSN,O,,,,,,,,,,,
/,O,,,,,,,,,,,
SAC,O,,,,,,,,,,,
Taxable,O,,,,,,,,,,,
Value,O,,,,,,,,,,,
3917,O,,,,,,,,,,,
Total,O,,,,,,,,,,,
Central,O,,,,,,,,,,,
Tax,O,,,,,,,,,,,
Rate,O,,,,,,,,,,,
Amount,O,,,,,,,,,,,
99,O,,,,,,,,,,,
284.65,O,,,,,,,,,,,
284.65,O,,,,,,,,,,,
State,O,,,,,,,,,,,
Tax,O,,,,,,,,,,,
Rate,O,,,,,,,,,,,
Amount,O,,,,,,,,,,,
9,O,,,,,,,,,,,
%,O,,,,,,,,,,,
284.65,O,,,,,,,,,,,
284.65,O,,,,,,,,,,,
Total,O,,,,,,,,,,,
Tax,O,,,,,,,,,,,
Amount,O,,,,,,,,,,,
569.3,O,,,,,,,,,,,
569.3,O,,,,,,,,,,,
Tax,O,,,,,,,,,,,
Amount,O,,,,,,,,,,,
(,O,,,,,,,,,,,
in,O,,,,,,,,,,,
words,O,,,,,,,,,,,
),O,,,,,,,,,,,
Indian,O,,,,,,,,,,,
Rupees,O,,,,,,,,,,,
Five,O,,,,,,,,,,,
Hundred,O,,,,,,,,,,,
Sixty,O,,,,,,,,,,,
Nine,O,,,,,,,,,,,
and,O,,,,,,,,,,,
Thirty,O,,,,,,,,,,,
paise,O,,,,,,,,,,,
Only,O,,,,,,,,,,,
MARIA,O,,,,,,,,,,,
Company,O,,,,,,,,,,,
's,O,,,,,,,,,,,
Bank,O,,,,,,,,,,,
Details,O,,,,,,,,,,,
Company,O,,,,,,,,,,,
's,O,,,,,,,,,,,
PAN,O,,,,,,,,,,,
:,O,,,,,,,,,,,
ADXPS3921J,O,,,,,,,,,,,
Bank,O,,,,,,,,,,,
Name,O,,,,,,,,,,,
:,O,,,,,,,,,,,
KOTAK,O,,,,,,,,,,,
MAHINDRA,O,,,,,,,,,,,
BANK,O,,,,,,,,,,,
Declaration,O,,,,,,,,,,,
A,O,,,,,,,,,,,
/,O,,,,,,,,,,,
c,O,,,,,,,,,,,
No,O,,,,,,,,,,,
.,O,,,,,,,,,,,
:,O,,,,,,,,,,,
5711312022,O,,,,,,,,,,,
I,O,,,,,,,,,,,
/,O,,,,,,,,,,,
We,O,,,,,,,,,,,
hereby,O,,,,,,,,,,,
certify,O,,,,,,,,,,,
that,O,,,,,,,,,,,
my,O,,,,,,,,,,,
/,O,,,,,,,,,,,
our,O,,,,,,,,,,,
registration,O,,,,,,,,,,,
certificate,O,,,,,,,,,,,
under,O,,,,,,,,,,,
the,O,,,,,,,,,,,
Branch,O,,,,,,,,,,,
&,O,,,,,,,,,,,
IFS,O,,,,,,,,,,,
Code,O,,,,,,,,,,,
:,O,,,,,,,,,,,
Khadki,O,,,,,,,,,,,
&,O,,,,,,,,,,,
KKBK0000727,O,,,,,,,,,,,
GST,O,,,,,,,,,,,
Act-2017,O,,,,,,,,,,,
is,O,,,,,,,,,,,
in,O,,,,,,,,,,,
force,O,,,,,,,,,,,
on,O,,,,,,,,,,,
the,O,,,,,,,,,,,
date,O,,,,,,,,,,,
on,O,,,,,,,,,,,
which,O,,,,,,,,,,,
the,O,,,,,,,,,,,
sale,O,,,,,,,,,,,
of,O,,,,,,,,,,,
the,O,,,,,,,,,,,
for,O,,,,,,,,,,,
SHAH,O,,,,,,,,,,,
MARKETING,O,,,,,,,,,,,
(,O,,,,,,,,,,,
MANGALWAR,O,,,,,,,,,,,
PETH,O,,,,,,,,,,,
),O,,,,,,,,,,,
goods,O,,,,,,,,,,,
specified,O,,,,,,,,,,,
in,O,,,,,,,,,,,
this,O,,,,,,,,,,,
Tax,O,,,,,,,,,,,
Invoice,O,,,,,,,,,,,
is,O,,,,,,,,,,,
made,O,,,,,,,,,,,
by,O,,,,,,,,,,,
me,O,,,,,,,,,,,
/,O,,,,,,,,,,,
us,O,,,,,,,,,,,
and,O,,,,,,,,,,,
that,O,,,,,,,,,,,
the,O,,,,,,,,,,,
transactions,O,,,,,,,,,,,
of,O,,,,,,,,,,,
sales,O,,,,,,,,,,,
covered,O,,,,,,,,,,,
by,O,,,,,,,,,,,
this,O,,,,,,,,,,,
Tax,O,,,,,,,,,,,
Invoice,O,,,,,,,,,,,
has,O,,,,,,,,,,,
been,O,,,,,,,,,,,
effected,O,,,,,,,,,,,
by,O,,,,,,,,,,,
sale,O,,,,,,,,,,,
has,O,,,,,,,,,,,
been,O,,,,,,,,,,,
paid,O,,,,,,,,,,,
or,O,,,,,,,,,,,
shall,O,,,,,,,,,,,
be,O,,,,,,,,,,,
paid,O,,,,,,,,,,,
.,O,,,,,,,,,,,
SUBJECT,O,,,,,,,,,,,
TO,O,,,,,,,,,,,
PUNE,O,,,,,,,,,,,
JURISDICTION,O,,,,,,,,,,,
This,O,,,,,,,,,,,
is,O,,,,,,,,,,,
a,O,,,,,,,,,,,
Computer,O,,,,,,,,,,,
Generated,O,,,,,,,,,,,
Invoice,O,,,,,,,,,,,
Authorised,O,,,,,,,,,,,
Signatory,O,,,,,,,,,,,
fline,O,,,,,,,,,,,
||,O,,,,,,,,,,,
OM,O,,,,,,,,,,,
11,O,,,,,,,,,,,
OR,O,,,,,,,,,,,
To,O,,,,,,,,,,,
INDIA,B-SUPP_N,,,,,,,,,,,
CABLES,I-SUPP_N,,,,,,,,,,,
Corporate,O,,,,,,,,,,,
Office,O,,,,,,,,,,,
Address:410,O,,,,,,,,,,,
Ishwari,O,,,,,,,,,,,
Krupa,O,,,,,,,,,,,
Apartments,O,,,,,,,,,,,
Near,O,,,,,,,,,,,
Pasodya,O,,,,,,,,,,,
Vithobha,O,,,,,,,,,,,
Mandir,O,,,,,,,,,,,
Budhwar,O,,,,,,,,,,,
Peth,O,,,,,,,,,,,
Pune,O,,,,,,,,,,,
-,O,,,,,,,,,,,
411002,O,,,,,,,,,,,
PH,O,,,,,,,,,,,
:,O,,,,,,,,,,,
20,O,,,,,,,,,,,
-,O,,,,,,,,,,,
6640,O,,,,,,,,,,,
5720,O,,,,,,,,,,,
/,O,,,,,,,,,,,
5721,O,,,,,,,,,,,
66029616,O,,,,,,,,,,,
Website,O,,,,,,,,,,,
:,O,,,,,,,,,,,
www.indiacables.in,O,,,,,,,,,,,
E,O,,,,,,,,,,,
-,O,,,,,,,,,,,
Mail,O,,,,,,,,,,,
:,O,,,,,,,,,,,
sales@indiacables.in,O,,,,,,,,,,,
.,O,,,,,,,,,,,
GST,B-GSTL,,,,,,,,,,,
No,I-GSTL,,,,,,,,,,,
.,I-GSTL,,,,,,,,,,,
:,O,,,,,,,,,,,
27AAFF14780E1ZC,B-SUPP_G,,,,,,,,,,,
PAN,O,,,,,,,,,,,
NO,O,,,,,,,,,,,
:,O,,,,,,,,,,,
AAFF14780E,O,,,,,,,,,,,
Dispatch,O,,,,,,,,,,,
From,O,,,,,,,,,,,
:,O,,,,,,,,,,,
410,O,,,,,,,,,,,
Ishwari,O,,,,,,,,,,,
Krupa,O,,,,,,,,,,,
Apartments,O,,,,,,,,,,,
Near,O,,,,,,,,,,,
Pasodya,O,,,,,,,,,,,
Vithoba,O,,,,,,,,,,,
Mandir,O,,,,,,,,,,,
Budhwar,O,,,,,,,,,,,
Peth,O,,,,,,,,,,,
Pune.411002,O,,,,,,,,,,,
TAX,O,,,,,,,,,,,
INVOICE,O,,,,,,,,,,,
(,O,,,,,,,,,,,
ORIGINAL,O,,,,,,,,,,,
FOR,O,,,,,,,,,,,
RECIPIENT,O,,,,,,,,,,,
),O,,,,,,,,,,,
:,O,,,,,,,,,,,
Bill,O,,,,,,,,,,,
To,O,,,,,,,,,,,
:,O,,,,,,,,,,,
SIDDHARTH,B-BUY_N,,,,,,,,,,,
REAL,I-BUY_N,,,,,,,,,,,
VENTURES,I-BUY_N,,,,,,,,,,,
LLP,I-BUY_N,,,,,,,,,,,
Ship,O,,,,,,,,,,,
To,O,,,,,,,,,,,
:,O,,,,,,,,,,,
SIDDHARTH,O,,,,,,,,,,,
REAL,O,,,,,,,,,,,
VENTURES,O,,,,,,,,,,,
LLP,O,,,,,,,,,,,
e,O,,,,,,,,,,,
-,O,,,,,,,,,,,
Way,O,,,,,,,,,,,
Bill,O,,,,,,,,,,,
No,O,,,,,,,,,,,
GEETAI,O,,,,,,,,,,,
"SANKUL,2nd",O,,,,,,,,,,,
FLOOR,O,,,,,,,,,,,
PAUD,O,,,,,,,,,,,
ROAD,O,,,,,,,,,,,
Site,O,,,,,,,,,,,
-,O,,,,,,,,,,,
Navnamrata,O,,,,,,,,,,,
Invoice,B-INV_L,,,,,,,,,,,
No,I-INV_L,,,,,,,,,,,
:,O,,,,,,,,,,,
N11268\19,B-INV_NO,,,,,,,,,,,
-,I-INV_NO,,,,,,,,,,,
20,I-INV_NO,,,,,,,,,,,
NEAR,O,,,,,,,,,,,
RELIANCE,O,,,,,,,,,,,
FRESH,O,,,,,,,,,,,
PUNE-411038,O,,,,,,,,,,,
Sr,O,,,,,,,,,,,
.,O,,,,,,,,,,,
No,O,,,,,,,,,,,
.,O,,,,,,,,,,,
119/2,O,,,,,,,,,,,
+,O,,,,,,,,,,,
3,O,,,,,,,,,,,
Navnamrata,O,,,,,,,,,,,
Invoice,B-INV_DL,,,,,,,,,,,
Date,I-INV_DL,,,,,,,,,,,
:,O,,,,,,,,,,,
27-May-19,B-INV_DT,,,,,,,,,,,
GSTIN,B-GSTL,,,,,,,,,,,
/,I-GSTL,,,,,,,,,,,
UIN,I-GSTL,,,,,,,,,,,
:,O,,,,,,,,,,,
27ACMFS9508B1ZX,B-BUY_G,,,,,,,,,,,
Society,O,,,,,,,,,,,
Paud,O,,,,,,,,,,,
Road,O,,,,,,,,,,,
Pune,O,,,,,,,,,,,
Order,O,,,,,,,,,,,
No,O,,,,,,,,,,,
:,O,,,,,,,,,,,
SAA,O,,,,,,,,,,,
/,O,,,,,,,,,,,
NN/2019/667,O,,,,,,,,,,,
PAN,O,,,,,,,,,,,
No,O,,,,,,,,,,,
.,O,,,,,,,,,,,
:,O,,,,,,,,,,,
AAZFS3607C,O,,,,,,,,,,,
Kothrud,O,,,,,,,,,,,
Pune,O,,,,,,,,,,,
Order,O,,,,,,,,,,,
Date,O,,,,,,,,,,,
:,O,,,,,,,,,,,
24-May-19,O,,,,,,,,,,,
Contact,O,,,,,,,,,,,
-,O,,,,,,,,,,,
Mr.,O,,,,,,,,,,,
Santosh,O,,,,,,,,,,,
Sir,O,,,,,,,,,,,
Mode,O,,,,,,,,,,,
of,O,,,,,,,,,,,
Despatch,O,,,,,,,,,,,
Mo-9975258821,O,,,,,,,,,,,
Site,O,,,,,,,,,,,
Name,O,,,,,,,,,,,
:,O,,,,,,,,,,,
NAVNAMRATA,O,,,,,,,,,,,
-,O,,,,,,,,,,,
KOTHRUD,O,,,,,,,,,,,
Payment,O,,,,,,,,,,,
Terms,O,,,,,,,,,,,
:,O,,,,,,,,,,,
60,O,,,,,,,,,,,
Days,O,,,,,,,,,,,
LR,O,,,,,,,,,,,
.,O,,,,,,,,,,,
No,O,,,,,,,,,,,
/,O,,,,,,,,,,,
Date,O,,,,,,,,,,,
Sr,O,,,,,,,,,,,
.,O,,,,,,,,,,,
DESCRIPTION,O,,,,,,,,,,,
HSN,O,,,,,,,,,,,
GST,O,,,,,,,,,,,
QUANTITY,O,,,,,,,,,,,
UNIT,O,,,,,,,,,,,
RATE,O,,,,,,,,,,,
DISC,O,,,,,,,,,,,
AMOUNT,O,,,,,,,,,,,
No,O,,,,,,,,,,,
ISAC,O,,,,,,,,,,,
%,O,,,,,,,,,,,
1,O,,,,,,,,,,,
Polycab,O,,,,,,,,,,,
1sqmm,O,,,,,,,,,,,
FR,O,,,,,,,,,,,
Insulated,O,,,,,,,,,,,
Electrical,O,,,,,,,,,,,
Wire,O,,,,,,,,,,,
(,O,,,,,,,,,,,
85446090,O,,,,,,,,,,,
18,O,,,,,,,,,,,
1,O,,,,,,,,,,,
Coil,O,,,,,,,,,,,
"1,810.22",O,,,,,,,,,,,
"1,810.22",O,,,,,,,,,,,
300mtr,O,,,,,,,,,,,
),O,,,,,,,,,,,
Black,O,,,,,,,,,,,
(,O,,,,,,,,,,,
-,O,,,,,,,,,,,
NS,O,,,,,,,,,,,
-,O,,,,,,,,,,,
4,O,,,,,,,,,,,
-,O,,,,,,,,,,,
0,O,,,,,,,,,,,
-,O,,,,,,,,,,,
1,O,,,,,,,,,,,
Coil,O,,,,,,,,,,,
),O,,,,,,,,,,,
2,O,,,,,,,,,,,
Polycab,O,,,,,,,,,,,
1sqmm,O,,,,,,,,,,,
FR,O,,,,,,,,,,,
Insulated,O,,,,,,,,,,,
Electrical,O,,,,,,,,,,,
Wire,O,,,,,,,,,,,
(,O,,,,,,,,,,,
85446090,O,,,,,,,,,,,
18,O,,,,,,,,,,,
1,O,,,,,,,,,,,
Coil,O,,,,,,,,,,,
"1,810.22",O,,,,,,,,,,,
"1,810.22",O,,,,,,,,,,,
300mtr,O,,,,,,,,,,,
),O,,,,,,,,,,,
Yellow,O,,,,,,,,,,,
(,O,,,,,,,,,,,
-,O,,,,,,,,,,,
NS,O,,,,,,,,,,,
-,O,,,,,,,,,,,
4,O,,,,,,,,,,,
-,O,,,,,,,,,,,
0,O,,,,,,,,,,,
-,O,,,,,,,,,,,
1,O,,,,,,,,,,,
Coil,O,,,,,,,,,,,
),O,,,,,,,,,,,
3,O,,,,,,,,,,,
Polycab,O,,,,,,,,,,,
1sqmm,O,,,,,,,,,,,
FR,O,,,,,,,,,,,
Insulated,O,,,,,,,,,,,
Electrical,O,,,,,,,,,,,
Wire,O,,,,,,,,,,,
(,O,,,,,,,,,,,
85446090,O,,,,,,,,,,,
18,O,,,,,,,,,,,
1,O,,,,,,,,,,,
Coil,O,,,,,,,,,,,
"1,810.22",O,,,,,,,,,,,
"1,810.22",O,,,,,,,,,,,
300mtr,O,,,,,,,,,,,
),O,,,,,,,,,,,
Blue,O,,,,,,,,,,,
(,O,,,,,,,,,,,
-,O,,,,,,,,,,,
NS,O,,,,,,,,,,,
-,O,,,,,,,,,,,
5,O,,,,,,,,,,,
-,O,,,,,,,,,,,
0,O,,,,,,,,,,,
-,O,,,,,,,,,,,
1,O,,,,,,,,,,,
Coil,O,,,,,,,,,,,
),O,,,,,,,,,,,
4,O,,,,,,,,,,,
Polycab,O,,,,,,,,,,,
1sqmm,O,,,,,,,,,,,
FR,O,,,,,,,,,,,
Insulated,O,,,,,,,,,,,
Electrical,O,,,,,,,,,,,
Wire,O,,,,,,,,,,,
(,O,,,,,,,,,,,
85446090,O,,,,,,,,,,,
18,O,,,,,,,,,,,
1,O,,,,,,,,,,,
Coil,O,,,,,,,,,,,
"1,810.22",O,,,,,,,,,,,
"1,810.22",O,,,,,,,,,,,
300mtr,O,,,,,,,,,,,
),O,,,,,,,,,,,
Red,O,,,,,,,,,,,
(,O,,,,,,,,,,,
-,O,,,,,,,,,,,
NS,O,,,,,,,,,,,
-,O,,,,,,,,,,,
4,O,,,,,,,,,,,
-,O,,,,,,,,,,,
0,O,,,,,,,,,,,
-,O,,,,,,,,,,,
